"","id_student","code_presentation","dataplus","forumng","glossary","homepage","oucollaborate","oucontent","resource","subpage","url","binary_label","code_module","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability"
"434",290201,"2013J",2.666666667,2.56,0,3.296296296,1,5.344444444,1.090909091,2.259615385,1.59375,"Don't Monitor","AAA","M","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N"
"435",290757,"2013J",0,2.956521739,0,3.206896552,0,2.693877551,18.375,1.8,1.833333333,"Don't Monitor","AAA","M","North Western Region","A Level or Equivalent","30-40%","0-35",0,60,"N"
"436",291334,"2013J",2.333333333,2.30214425,3,3.968609865,1,4.136986301,1.125,1.797385621,1.883116883,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"437",292525,"2014J",0,0,0,1.961538462,0,2.613333333,1.666666667,2,2,"Don't Monitor","AAA","M","South Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"438",292775,"2014J",3,2.177570093,0,3.738317757,0,3.110749186,1.615384615,1.712765957,1.829787234,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","40-50%","0-35",0,60,"N"
"439",293699,"2013J",0,1.592592593,0,2.185185185,0,1.375,1.8,1.461538462,1,"Don't Monitor","AAA","M","East Midlands Region","A Level or Equivalent","70-80%","0-35",0,120,"N"
"440",293824,"2014J",4,4.098562628,0,8.107279693,1,3.980716253,1.166666667,1.787610619,1.550724638,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","50-60%","35-55",0,60,"N"
"441",294496,"2014J",0,1.977777778,0,2.911564626,0,3.546052632,1.2,1.876404494,1.483870968,"Don't Monitor","AAA","M","North Western Region","A Level or Equivalent","10-20","35-55",0,60,"Y"
"442",294570,"2013J",3,4.607142857,0,3.722689076,1,4.989847716,1.185185185,1.529411765,1,"Don't Monitor","AAA","M","South East Region","HE Qualification","90-100%","55<=",0,60,"N"
"443",294594,"2013J",5,1.666666667,0,2.301075269,0,4.709401709,1,2.16,2.1875,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","90-100%","0-35",0,60,"N"
"444",294655,"2014J",0,4.543209877,1,1.916666667,1,5.520446097,1.166666667,1.964912281,1," Monitor","AAA","M","Wales","A Level or Equivalent","70-80%","35-55",0,60,"N"
"445",295060,"2014J",0,1.723076923,0,2.406779661,0,2.25,1.304347826,1.597701149,1.111111111," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"446",295075,"2014J",9,4.142857143,0,3.301886792,0,8,1,1.25,0,"Don't Monitor","AAA","M","South Region","HE Qualification","70-80%","55<=",0,60,"N"
"447",295741,"2013J",0,1.703125,0,2.583333333,0,3.61971831,1.5,1.641509434,1.285714286," Monitor","AAA","M","South East Region","A Level or Equivalent","40-50%","35-55",0,240,"N"
"448",296332,"2013J",4.666666667,3.926829268,1,2.951219512,1.5,5.41796875,1.588235294,1.363636364,1,"Don't Monitor","AAA","M","South Region","Post Graduate Qualification","90-100%","55<=",0,60,"N"
"449",296424,"2014J",4,1.807692308,0,2.510638298,0,3.676567657,1.333333333,1.477272727,1.125,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","30-40%","35-55",0,60,"N"
"450",298034,"2014J",3.5,5.529411765,0,2.690721649,1,6.248447205,1.363636364,2.025641026,2," Monitor","AAA","M","Scotland","A Level or Equivalent","70-80%","35-55",0,120,"N"
"451",298696,"2013J",3,3,0,2.189655172,0,3.342465753,2.5,1.771428571,1.5,"Don't Monitor","AAA","F","South East Region","HE Qualification","80-90%","0-35",0,60,"N"
"452",298838,"2014J",2,2.5,0,2.891891892,0,3.5546875,1.157894737,1.636363636,1.818181818,"Don't Monitor","AAA","F","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"453",300398,"2013J",0,3.415929204,0,3.537037037,0,4.407692308,1.222222222,2.631578947,1.903225806,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","30-40%","35-55",0,60,"N"
"454",301967,"2014J",0,0,0,1.5,0,2.482758621,1.153846154,1.342105263,1.75,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"455",302302,"2013J",2.75,2.857142857,0,4.391304348,0,3.789473684,1.375,1.944444444,2," Monitor","AAA","F","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,60,"N"
"456",302476,"2014J",3,1.25,0,2.779527559,1,3.698245614,1.071428571,1.465517241,1.694444444,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"457",30268,"2013J",0,4.2,0,4.916666667,0,4.714285714,1,1.833333333,1," Monitor","AAA","F","North Western Region","A Level or Equivalent","30-40%","35-55",0,60,"Y"
"458",303521,"2014J",3,2.138211382,0,3.710227273,0,10.67509025,1.4375,1.678571429,1.458333333,"Don't Monitor","AAA","F","Ireland","A Level or Equivalent","20-30%","35-55",0,60,"N"
"459",303985,"2014J",0,2.631578947,0,3.416666667,0,3.738095238,1.1,1.769230769,2,"Don't Monitor","AAA","F","Scotland","HE Qualification","70-80%","0-35",1,60,"N"
"460",304465,"2014J",5,2.644268775,1,3.230769231,0,4.924137931,1.25,1.450980392,1.355555556,"Don't Monitor","AAA","F","West Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,"N"
"461",305152,"2013J",0,3.7,0,3.636363636,0,3.3125,1,2.5,0," Monitor","AAA","M","North Western Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"462",305386,"2013J",1,1,0,3,0,4.330316742,1.142857143,1.6,1,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,120,"Y"
"463",305539,"2013J",0,2.333333333,0,3.666666667,0,3.428571429,1,1.2,1," Monitor","AAA","F","Wales","Lower Than A Level","80-90%","0-35",0,120,"N"
"464",306107,"2013J",0,1.555555556,0,3.296296296,0,4.355371901,1.714285714,1.638888889,1.53125,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","50-60%","35-55",0,120,"N"
"465",306466,"2013J",4.5,4.657142857,1,2.321100917,1,3.701492537,1.272727273,2.214285714,1,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"466",306646,"2014J",0,2.4,0,1.789473684,0,2.625,1,1.75,1.4,"Don't Monitor","AAA","M","South Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"467",306897,"2013J",0,2.249287749,0,3.962962963,0,2.026666667,1.25,1.704545455,1.428571429,"Don't Monitor","AAA","F","London Region","A Level or Equivalent","10-20","0-35",0,60,"N"
"468",307061,"2013J",0,1.869047619,0,2.563218391,0,4.886597938,1.181818182,1.724637681,1.952380952,"Don't Monitor","AAA","F","East Midlands Region","HE Qualification","10-20","0-35",0,60,"N"
"469",307866,"2013J",0,2.611111111,0,4.493333333,1,5.464285714,1.142857143,2.391304348,1.111111111,"Don't Monitor","AAA","M","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"470",309142,"2014J",0,1.866666667,0,2.6,0,3.077777778,1,1.222222222,1,"Don't Monitor","AAA","F","South Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"471",310412,"2014J",4.5,2.056179775,0,3.037037037,0,7.753303965,1.125,1.518518519,0,"Don't Monitor","AAA","F","London Region","A Level or Equivalent","40-50%","35-55",0,60,"N"
"472",311235,"2014J",1,2.897637795,1,4.056603774,1.166666667,4.966666667,1.133333333,2.769230769,3.333333333,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","50-60%","35-55",0,60,"N"
"473",311659,"2014J",0,1,0,3.2,0,3.115384615,0,1.333333333,1," Monitor","AAA","M","East Anglian Region","A Level or Equivalent","70-80%","0-35",0,120,"N"
"474",311917,"2013J",2.2,2,0,3.214814815,0,4.5,1.047619048,1.737704918,2,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","60-70%","55<=",0,120,"N"
"475",312537,"2013J",4,5.273059361,0,17.51660517,1.5,7.864197531,1.515151515,2.159292035,1.88,"Don't Monitor","AAA","M","South Region","Post Graduate Qualification","90-100%","55<=",0,60,"N"
"476",312782,"2013J",0,1.75862069,0,3.173913043,0,4.125,1.7,2.75,1,"Don't Monitor","AAA","M","South Region","A Level or Equivalent","90-100%","0-35",0,60,"N"
"477",313937,"2014J",4.2,2.719247467,0,7.907172996,0,4.42881072,1.875,1.718562874,1.707317073,"Don't Monitor","AAA","M","Scotland","HE Qualification","80-90%","35-55",0,60,"N"
"478",315076,"2014J",3,2.959459459,1,2.724770642,1,3.245614035,1.176470588,1.46969697,1.545454545,"Don't Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","0-10%","0-35",0,60,"N"
"479",315744,"2014J",4.5,2.517150396,2,3.515337423,0,6.106060606,1.292682927,1.791044776,2.333333333,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","90-100%","35-55",0,60,"N"
"480",31600,"2014J",0,3.476923077,0,4.466666667,0,4.16,1,1.6875,1,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","40-50%","0-35",0,60,"N"
"481",31604,"2013J",2,3.218274112,1,3.570247934,0,4.265306122,1.461538462,1.734939759,1.764705882,"Don't Monitor","AAA","F","South East Region","A Level or Equivalent","50-60%","35-55",0,60,"N"
"482",318933,"2013J",0,1.884210526,0,4.575471698,0,2.819767442,1.363636364,1.610169492,1.166666667,"Don't Monitor","AAA","F","East Anglian Region","HE Qualification","80-90%","0-35",0,120,"N"
"483",319047,"2013J",2.666666667,3.552529183,1,4.24,1,4.320121951,1.162790698,1.834224599,1.527027027,"Don't Monitor","AAA","F","East Midlands Region","A Level or Equivalent","50-60%","0-35",0,60,"N"
"484",321942,"2013J",2.8,4.406523469,0,8.644351464,1,5.513196481,1.111111111,2.085365854,2.056074766,"Don't Monitor","AAA","M","South Region","HE Qualification","90-100%","55<=",0,60,"N"
"485",323370,"2014J",5,2.787234043,0,3.459459459,0,4.145907473,1.543478261,1.679245283,1.4,"Don't Monitor","AAA","F","West Midlands Region","A Level or Equivalent","30-40%","0-35",0,120,"N"
"486",324002,"2013J",3.333333333,2.74137931,0,3.018018018,0,4.308300395,1.1875,1.79047619,1.5625,"Don't Monitor","AAA","M","East Anglian Region","HE Qualification","40-50%","35-55",0,60,"N"
"487",324084,"2013J",5,2.040697674,0,4.254545455,0,6.394117647,1,1.038461538,0,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","10-20","35-55",0,60,"N"
"488",324282,"2013J",0,2.5,0,1.513513514,0,2.0625,1,2,1,"Don't Monitor","AAA","M","South East Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"489",328024,"2014J",4.25,2.559322034,0,4.306451613,0,5.384328358,1,1.596491228,1.5,"Don't Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","10-20","35-55",0,60,"N"
"490",32885,"2013J",0,2.519480519,1.333333333,3,0,4.295652174,1.956521739,1.490566038,1.076923077,"Don't Monitor","AAA","F","West Midlands Region","Lower Than A Level","50-60%","0-35",0,60,"N"
"491",329659,"2014J",0,2.173913043,1,4.034482759,0,4,1.117647059,1.695652174,1," Monitor","AAA","F","East Anglian Region","A Level or Equivalent","30-40%","0-35",0,60,"Y"
"492",330594,"2014J",1,1.515151515,0,3.166666667,0,4.068627451,1.4,1.433333333,1.516129032,"Don't Monitor","AAA","M","South West Region","Lower Than A Level","50-60%","0-35",0,60,"N"
"493",331358,"2013J",2.75,4.582887701,1,8.045454545,2,5.335135135,1.171875,2.294117647,1.571428571," Monitor","AAA","F","South Region","HE Qualification","90-100%","35-55",0,60,"N"
"494",331358,"2014J",4,3.907918969,4,4.736196319,1.666666667,3.412698413,1.256410256,1.976,2.224137931,"Don't Monitor","AAA","F","South Region","HE Qualification","90-100%","35-55",1,60,"N"
"495",332789,"2013J",3,3.534188034,0,3.305555556,1,5.825,1.071428571,2.419354839,2.071428571,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","60-70%","35-55",0,60,"N"
"496",332884,"2014J",3,1.7,0,2.612403101,0,2.406862745,1.275,1.413461538,1.396825397,"Don't Monitor","AAA","M","Wales","A Level or Equivalent","60-70%","0-35",0,60,"N"
"497",333059,"2013J",0,1.666666667,1,2.258064516,0,2.507462687,1.8,1.76,1,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","20-30%","0-35",0,120,"N"
"498",333323,"2013J",0,3.641025641,0,3.777777778,0,4.630769231,1.571428571,1.923076923,1.6,"Don't Monitor","AAA","M","Scotland","HE Qualification","80-90%","0-35",0,60,"N"
"499",334259,"2013J",0,1.804878049,0,3.37037037,0,3.9375,1.2,2.125,1," Monitor","AAA","F","London Region","A Level or Equivalent","50-60%","0-35",0,150,"N"
"500",334333,"2013J",0,3.714285714,0,2.939393939,0,4.466666667,1.142857143,1.615384615,1.5," Monitor","AAA","F","South West Region","A Level or Equivalent","0-10%","0-35",0,240,"Y"
"501",334441,"2014J",0,1.666666667,1,2.803921569,0,2.236842105,1,1.379310345,1," Monitor","AAA","M","London Region","HE Qualification","60-70%","0-35",0,60,"N"
"502",335247,"2014J",0,3.595238095,0,2.649122807,0,2.301369863,1.277777778,2.227272727,1.083333333,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"503",335764,"2013J",0,2.520179372,0,5.396226415,0,4.623655914,1.25,1.818181818,2.037037037," Monitor","AAA","F","South East Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"504",335764,"2014J",0,2.263888889,0,3.861111111,0,3.146341463,1,1.525641026,1.666666667,"Don't Monitor","AAA","F","South East Region","A Level or Equivalent","20-30%","0-35",1,60,"N"
"505",336207,"2013J",5,5.2,0,2.5,0,4.058510638,1,2.094339623,1.1,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"506",337748,"2014J",0,2.636363636,0,3.833333333,0,3,2.333333333,2.333333333,0," Monitor","AAA","F","Yorkshire Region","A Level or Equivalent","30-40%","0-35",0,120,"N"
"507",338407,"2014J",0,2.238095238,0,1.96,0,3.972222222,2,2.25,1,"Don't Monitor","AAA","M","East Midlands Region","A Level or Equivalent","60-70%","35-55",0,60,"N"
"508",339972,"2013J",0,1,0,2.181818182,0,4.14893617,1.333333333,1.441176471,1.833333333,"Don't Monitor","AAA","M","North Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"509",341872,"2013J",0,1.470588235,0,2.21875,0,2.076923077,1.2,1.4,1," Monitor","AAA","M","East Anglian Region","Lower Than A Level","40-50%","0-35",0,180,"N"
"510",341876,"2014J",1.25,4.065637066,2,4.041666667,2,3.617021277,1.256410256,1.391304348,1.333333333," Monitor","AAA","M","East Anglian Region","HE Qualification","10-20","0-35",0,120,"N"
"511",342007,"2013J",0,2.586956522,0,6.078947368,0,5.283783784,1.4,2.205128205,1.857142857," Monitor","AAA","F","West Midlands Region","HE Qualification","70-80%","0-35",0,60,"N"
"512",342007,"2014J",4.666666667,3.252525253,0,2.338129496,1,4.747330961,1.344827586,1.766666667,2.08,"Don't Monitor","AAA","F","West Midlands Region","HE Qualification","70-80%","0-35",1,60,"N"
"513",342514,"2013J",3,3.763157895,0,2.887755102,0,7.095505618,1.125,2.150684932,1.78,"Don't Monitor","AAA","M","Scotland","Lower Than A Level","50-60%","55<=",0,60,"N"
"514",342972,"2013J",0,2.191011236,1,3.450704225,1,3.5,1,1.716981132,1.48,"Don't Monitor","AAA","M","Yorkshire Region","HE Qualification","0-10%","0-35",0,60,"N"
"515",343446,"2013J",1.5,2.367288379,0,4.190751445,0,5.177033493,1.076923077,1.453488372,1.291666667,"Don't Monitor","AAA","M","Ireland","HE Qualification","70-80%","35-55",0,120,"N"
"516",344282,"2013J",0,0,0,1.1875,0,1.4375,1,1.111111111,0," Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","10-20","0-35",0,60,"N"
"517",345068,"2013J",4,2,0,1.653061224,0,3.747474747,1.2,1.396226415,1.666666667,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,180,"Y"
"518",345357,"2013J",4,2.700787402,0,3.128787879,0,3.983766234,1.5,1.343137255,1.370967742,"Don't Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","30-40%","0-35",0,60,"N"
"519",345440,"2014J",0,0,0,1.80952381,0,3.258064516,1,1.636363636,1,"Don't Monitor","AAA","M","South Region","HE Qualification","90-100%","0-35",0,60,"N"
"520",345519,"2014J",3,1.692307692,0,3.927710843,1.6,2.971264368,1.111111111,1.52173913,1.552631579,"Don't Monitor","AAA","F","North Region","A Level or Equivalent","","0-35",0,60,"N"
"521",346025,"2013J",0,1.916666667,0,2.155339806,0,3,1,1.6,1,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,120,"N"
"522",346118,"2014J",0,4.301886792,0,3.477272727,0,3.689655172,1.857142857,2.5625,1.25,"Don't Monitor","AAA","F","East Anglian Region","A Level or Equivalent","20-30%","35-55",0,120,"N"
"523",346843,"2013J",0,2.5,0,4,0,5.947368421,0,1.666666667,1," Monitor","AAA","F","Scotland","HE Qualification","50-60%","35-55",0,120,"N"
"524",348275,"2014J",1,1.585365854,0,5.157894737,0,4.25,1,2.413793103,2.545454545," Monitor","AAA","M","Scotland","HE Qualification","40-50%","35-55",0,120,"N"
"525",348807,"2014J",0,1.838709677,0,3.2,3,2.6625,1,1.523809524,2,"Don't Monitor","AAA","M","East Midlands Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"526",350156,"2014J",0,1.842105263,0,1.625,0,2.525862069,1.138888889,1.34939759,1,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","30-40%","0-35",0,120,"N"
"527",350188,"2013J",2.5,1.833333333,0,2.118421053,0,3.672897196,1.172413793,1.590163934,1,"Don't Monitor","AAA","M","North Western Region","HE Qualification","80-90%","35-55",0,60,"N"
"528",350939,"2014J",3,2.069444444,1,3.121212121,0,4.420454545,1.142857143,1.980392157,1.842105263,"Don't Monitor","AAA","M","East Anglian Region","Lower Than A Level","80-90%","0-35",0,60,"N"
"529",351336,"2014J",0,2.076923077,0,2.666666667,0,2.124087591,1.5,1.964285714,1.125,"Don't Monitor","AAA","F","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"N"
"530",353665,"2014J",0,2.775,0,2.341463415,0,2.347826087,1,1.935483871,1.5,"Don't Monitor","AAA","M","South Region","A Level or Equivalent","70-80%","35-55",0,60,"N"
"531",354170,"2014J",1,3.919354839,1,3.609756098,0,2.881188119,1.222222222,1.79245283,1.75," Monitor","AAA","F","Wales","A Level or Equivalent","0-10%","0-35",0,60,"N"
"532",354858,"2013J",0,1,0,5.333333333,0,7.1,1,1.5,1," Monitor","AAA","M","South Region","HE Qualification","90-100%","35-55",0,120,"N"
"533",356170,"2014J",3,2.111111111,0,1.595238095,0,4.186206897,2.5,1.382352941,1,"Don't Monitor","AAA","M","North Western Region","HE Qualification","30-40%","0-35",0,60,"N"
"534",357668,"2013J",0,1.166666667,2,2.259259259,0,2.045454545,1.333333333,1.727272727,1.25," Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","10-20","0-35",0,60,"N"
"535",358182,"2014J",0,1.847058824,0,3.008333333,0,4.343065693,1.7,1.6,1.46875,"Don't Monitor","AAA","M","South Region","Lower Than A Level","80-90%","0-35",0,120,"N"
"536",364177,"2013J",0,1,0,2.258064516,0,5.462264151,1,1.45,1.357142857," Monitor","AAA","M","East Anglian Region","Lower Than A Level","70-80%","35-55",0,60,"N"
"537",364957,"2014J",0,2.327102804,1.666666667,3.745454545,0,5.31884058,1.533333333,1.894736842,1.655172414,"Don't Monitor","AAA","F","East Anglian Region","HE Qualification","70-80%","35-55",0,60,"N"
"538",365244,"2013J",3.5,1.824817518,0,1.780821918,0,3.504424779,1,1.446808511,1.45,"Don't Monitor","AAA","F","London Region","A Level or Equivalent","0-10%","0-35",0,120,"N"
"539",365642,"2013J",5,1.903225806,1,5.286764706,0,3.266375546,1.192307692,1.32967033,1.391304348,"Don't Monitor","AAA","M","East Anglian Region","Lower Than A Level","10-20","35-55",0,60,"N"
"540",366483,"2013J",4.75,1.625,0,3.108527132,0,3.665198238,1,1.652777778,1.733333333,"Don't Monitor","AAA","M","South West Region","HE Qualification","40-50%","0-35",0,60,"N"
"541",368194,"2013J",0,3.411764706,0,2.96875,0,3.574074074,1.24,1.486486486,1.25,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","50-60%","0-35",0,120,"Y"
"542",368824,"2013J",0,3.259259259,0,2.56,0,2.75,1.083333333,1.851851852,1.222222222," Monitor","AAA","M","Wales","HE Qualification","50-60%","35-55",0,120,"N"
"543",368963,"2013J",1,1.869565217,2,2.630434783,0,4.584269663,1.1,1.727272727,1.363636364,"Don't Monitor","AAA","M","Yorkshire Region","Lower Than A Level","0-10%","0-35",0,180,"N"
"544",369834,"2014J",4,1.707692308,0,2.956896552,0,3.291457286,1.272727273,1.555555556,1.333333333," Monitor","AAA","M","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,60,"N"
"545",371710,"2014J",0,4.652542373,0,4.208,3,5.74267101,1.285714286,2.414634146,1.375,"Don't Monitor","AAA","M","Scotland","HE Qualification","10-20","0-35",0,60,"N"
"546",373872,"2014J",3.333333333,2.972972973,0,4.090909091,1.333333333,6.122580645,1.111111111,1.790322581,2.133333333,"Don't Monitor","AAA","F","South Region","A Level or Equivalent","40-50%","0-35",0,60,"N"
"547",375260,"2014J",0,1.340425532,0,1.381578947,0,1.856502242,1.076923077,1.234375,1.166666667,"Don't Monitor","AAA","M","Ireland","HE Qualification","","0-35",0,60,"N"
"548",375646,"2014J",0,2.571428571,0,2.657142857,0,2.666666667,2,1.53125,2,"Don't Monitor","AAA","M","London Region","A Level or Equivalent","40-50%","0-35",0,120,"N"
"549",376439,"2013J",0,2.810298103,1,4.285714286,0,3.907563025,1.285714286,1.577464789,1.484848485,"Don't Monitor","AAA","M","North Region","HE Qualification","","0-35",0,60,"N"
"550",376581,"2013J",4,3.2,0,4.128205128,0,4.896296296,1.166666667,1.924731183,1.681818182,"Don't Monitor","AAA","F","South Region","A Level or Equivalent","80-90%","35-55",0,60,"N"
"551",377546,"2014J",3.666666667,1.704545455,0,2.083333333,0,3.185810811,1,1.433962264,1.2,"Don't Monitor","AAA","M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,120,"Y"
"552",38053,"2013J",7,3.059440559,2,3.605633803,0,4.568527919,1.375,1.685185185,1.363636364,"Don't Monitor","AAA","M","Wales","A Level or Equivalent","80-90%","35-55",0,60,"N"
"553",380953,"2013J",0,2.068965517,0,2.907216495,1,3.538888889,1.181818182,1.245283019,1,"Don't Monitor","AAA","M","East Midlands Region","A Level or Equivalent","80-90%","0-35",0,60,"N"
"554",381642,"2014J",3,1.307692308,0,2.844036697,0,2.814814815,1,1.45045045,1.810344828," Monitor","AAA","F","North Western Region","A Level or Equivalent","20-30%","0-35",0,60,"N"
"555",382095,"2014J",5,2.607407407,0,3.52866242,0,3.962962963,1,2.166666667,1.315789474,"Don't Monitor","AAA","M","South Region","Lower Than A Level","50-60%","0-35",0,60,"N"
"556",383180,"2014J",0,1.416666667,0,3.409090909,4,4.339805825,1.714285714,1.4375,1.333333333," Monitor","AAA","F","South Region","A Level or Equivalent","70-80%","0-35",0,60,"N"
"557",383254,"2013J",0,1.9,0,1.771084337,0,3.179487179,1,1.353846154,1.15625,"Don't Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","90-100%","0-35",0,120,"N"
"558",383600,"2014J",3,2.777777778,0,4.363636364,0,4.545454545,1.2,2.095238095,1.8,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","70-80%","0-35",0,60,"N"
"559",383723,"2014J",6,3.956858407,0,4.071729958,2,4.28,1.088888889,1.621301775,1.526315789,"Don't Monitor","AAA","M","East Anglian Region","HE Qualification","90-100%","55<=",0,60,"N"
"560",384203,"2014J",4,3.549763033,0,7.680751174,0,4.22007722,1.130434783,2.260869565,2,"Don't Monitor","AAA","M","Scotland","HE Qualification","20-30%","0-35",0,120,"N"
"561",384725,"2014J",3,3.914285714,0,5.353333333,0,4.856603774,1.342105263,1.719512195,1.96875,"Don't Monitor","AAA","F","East Anglian Region","Lower Than A Level","90-100%","35-55",0,60,"N"
"562",386924,"2013J",0,2.25,0,2.161290323,0,1.769230769,1.25,1.166666667,1.285714286,"Don't Monitor","AAA","M","Ireland","Lower Than A Level","","0-35",0,120,"N"
"563",386952,"2013J",0,2.129032258,0,2.954954955,0,2.938356164,1.090909091,1.314814815,1,"Don't Monitor","AAA","M","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,120,"N"
"564",387533,"2014J",0,3.164179104,0,4.653061224,0,4.19858156,1.2,2.411764706,2.428571429," Monitor","AAA","M","Scotland","HE Qualification","50-60%","35-55",0,60,"N"
"565",387954,"2014J",0,6.652173913,0,6.142857143,1,4.52,1,1.875,2.333333333," Monitor","AAA","F","South Region","A Level or Equivalent","60-70%","35-55",0,60,"N"
"566",388147,"2014J",3,3.484848485,0,3.178571429,0,3.277777778,1,1.75,1.888888889," Monitor","AAA","F","South West Region","A Level or Equivalent","10-20","35-55",0,300,"N"
"567",388722,"2013J",0,4.571428571,0,3.052631579,0,3.50877193,1,1.333333333,1.142857143,"Don't Monitor","AAA","F","London Region","Lower Than A Level","80-90%","35-55",0,60,"N"
"568",388885,"2013J",0,3.211538462,0,3.791666667,0,4.89010989,1.083333333,1.757575758,1.111111111,"Don't Monitor","AAA","M","South West Region","A Level or Equivalent","90-100%","35-55",0,60,"N"
"569",390890,"2013J",3,2.536585366,0,3.285714286,0,4.927272727,2.833333333,1.29787234,1.222222222," Monitor","AAA","M","Scotland","A Level or Equivalent","0-10%","0-35",0,90,"N"
"570",390890,"2014J",0,2.428571429,0,2.3,0,3.4,1.214285714,1.181818182,1.444444444,"Don't Monitor","AAA","M","Scotland","A Level or Equivalent","0-10%","0-35",1,90,"N"
"571",391249,"2014J",0,1.95256917,0,4.368055556,0,4.689320388,1.555555556,1.318181818,1.333333333,"Don't Monitor","AAA","M","South Region","HE Qualification","90-100%","35-55",0,60,"N"
"572",392756,"2013J",0,1.59375,0,2.545454545,0,2.590909091,1.333333333,1.111111111,1," Monitor","AAA","M","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,120,"N"
"573",392931,"2013J",7,2.784580499,0,3.90960452,0,3.741666667,1.263157895,2.080645161,1.388888889,"Don't Monitor","AAA","F","North Western Region","A Level or Equivalent","50-60%","35-55",0,120,"N"
"574",393207,"2013J",0,3.838709677,0,3.653061224,2,4.386792453,1.25,2.45,1.5,"Don't Monitor","AAA","M","North Western Region","A Level or Equivalent","60-70%","0-35",0,60,"N"
"575",396599,"2014J",0,2.738461538,0,4.055555556,3,4.133333333,1.1,1.545454545,1.892857143," Monitor","AAA","F","South Region","Lower Than A Level","60-70%","0-35",0,120,"Y"
"576",396655,"2014J",0,1.590163934,0,2.351851852,1,2.133333333,1.076923077,1.265306122,1," Monitor","AAA","F","South Region","Lower Than A Level","40-50%","0-35",0,180,"Y"
"577",396872,"2013J",3,2.102564103,0,4.014285714,0,4.070866142,1.055555556,1.803921569,2,"Don't Monitor","AAA","M","Yorkshire Region","HE Qualification","50-60%","0-35",0,180,"N"
"578",398171,"2014J",0,1.46031746,0,3.356060606,0,4.44137931,1,1.483870968,1.142857143,"Don't Monitor","AAA","F","South West Region","A Level or Equivalent","70-80%","0-35",0,120,"N"
"579",398349,"2014J",3,3.054989817,0,6.41958042,0,3.646276596,1.434782609,2.121621622,1.576923077,"Don't Monitor","AAA","F","East Midlands Region","HE Qualification","70-80%","0-35",0,60,"N"
